# Selection : patch(wallsGeo)
# Faces  :    6548
# Area   :    1.487874e-04
# Time        	areaAverage(U)
0.170605      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170626      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170646      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170666      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170686      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170706      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170726      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170746      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170766      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170786      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170806      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170826      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170846      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170866      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170887      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170907      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170927      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170947      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170967      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.170987      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171007      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171027      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171047      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171067      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171087      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171107      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171127      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171147      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171167      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171187      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171207      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171227      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171247      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171266      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171286      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171306      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171326      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171346      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171366      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171386      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171406      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171426      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171446      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171466      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171486      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171506      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171525      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171545      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171565      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171585      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171605      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171625      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171645      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171665      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171684      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171704      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171724      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171744      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171764      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171784      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171804      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171823      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171843      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171863      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171883      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171903      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171922      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171942      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171962      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.171982      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172002      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172021      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172041      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172061      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172081      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172101      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17212       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17214       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17216       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17218       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172199      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172219      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172239      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172259      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172278      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172298      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172318      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172337      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172357      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172377      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172396      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172416      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172436      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172456      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172475      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172495      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172515      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172534      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172554      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172574      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172593      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172613      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172632      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172652      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172672      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172691      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172711      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172731      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17275       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17277       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172789      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172809      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172829      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172848      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172868      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172887      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172907      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172927      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172946      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172966      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.172985      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173005      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173025      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173044      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173064      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173083      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173103      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173122      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173142      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173161      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173181      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1732        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17322       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173239      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173259      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173278      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173298      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173317      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173337      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173356      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173376      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173395      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173415      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173434      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173454      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173473      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173493      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173512      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173532      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173551      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17357       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17359       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173609      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173629      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173648      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173668      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173687      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173706      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173726      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173745      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173765      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173784      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173804      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173823      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173842      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173862      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173881      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1739        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17392       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173939      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173958      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173978      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.173997      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174017      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174036      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174055      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174075      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174094      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174113      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174133      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174152      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174171      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17419       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17421       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174229      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174248      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174268      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174287      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174306      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174326      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174345      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174364      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174383      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174403      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174422      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174441      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17446       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17448       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174499      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174518      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174537      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174557      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174576      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174595      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174614      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174634      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174653      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174672      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174691      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174711      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17473       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174749      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174768      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174787      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174806      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174826      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174845      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174864      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174883      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174902      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174921      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174941      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17496       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174979      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.174998      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175017      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175036      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175056      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175075      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175094      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175113      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175132      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175151      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17517       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175189      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175208      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175228      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175247      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175266      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175285      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175304      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175323      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175342      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175361      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17538       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175399      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175418      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175438      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175457      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175476      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175495      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175514      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175533      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175552      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175571      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17559       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175609      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175628      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175647      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175666      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175685      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175704      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175723      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175742      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175761      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17578       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175799      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175818      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175837      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175856      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175875      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175894      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175913      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175932      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175951      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17597       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.175989      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176008      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176027      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176045      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176064      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176083      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176102      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176121      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17614       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176159      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176178      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176197      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176216      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176235      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176254      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176272      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176291      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17631       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176329      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176348      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176367      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176386      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176405      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176424      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176443      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176461      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17648       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176499      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176518      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176537      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176556      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176574      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176593      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176612      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176631      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17665       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176668      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176687      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176706      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176725      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176744      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176763      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176781      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1768        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176819      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176838      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176857      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176875      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176894      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176913      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176932      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176951      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176969      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.176988      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177007      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177026      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177044      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177063      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177082      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1771        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177119      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177138      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177157      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177175      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177194      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177213      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177231      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17725       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177269      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177288      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177306      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177325      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177344      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177362      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177381      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1774        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177418      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177437      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177456      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177475      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177493      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177512      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177531      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177549      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177568      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177587      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177606      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177624      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177643      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177661      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17768       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177698      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177717      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177736      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177754      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177773      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177791      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17781       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177828      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177847      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177866      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177884      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177903      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177921      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17794       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177958      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177977      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.177995      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178014      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178033      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178051      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17807       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178088      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178107      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178125      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178144      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178162      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178181      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1782        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178218      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178237      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178255      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178274      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178292      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178311      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17833       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178348      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178367      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178385      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178404      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178422      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178441      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178459      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178478      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178497      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178515      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178533      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178552      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17857       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178588      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178607      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178625      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178643      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178662      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17868       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178698      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178717      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178735      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178753      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178772      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.17879       	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178808      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178827      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178845      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178863      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178882      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.1789        	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178918      	(0.000000e+00 0.000000e+00 0.000000e+00)
0.178937      	(0.000000e+00 0.000000e+00 0.000000e+00)
