# Selection : patch(inletGeo)
# Faces  :    276
# Area   :    2.444609e-05
# Time        	areaAverage(U)
0.173765      	(0.000000e+00 -8.697538e-01 0.000000e+00)
0.173784      	(0.000000e+00 -8.699311e-01 0.000000e+00)
0.173804      	(0.000000e+00 -8.701077e-01 0.000000e+00)
0.173823      	(0.000000e+00 -8.702842e-01 0.000000e+00)
0.173842      	(0.000000e+00 -8.704606e-01 0.000000e+00)
0.173862      	(0.000000e+00 -8.706369e-01 0.000000e+00)
0.173881      	(0.000000e+00 -8.708131e-01 0.000000e+00)
0.1739        	(0.000000e+00 -8.709892e-01 0.000000e+00)
0.17392       	(0.000000e+00 -8.711653e-01 0.000000e+00)
0.173939      	(0.000000e+00 -8.713412e-01 0.000000e+00)
0.173958      	(0.000000e+00 -8.715170e-01 0.000000e+00)
0.173978      	(0.000000e+00 -8.716928e-01 0.000000e+00)
0.173997      	(0.000000e+00 -8.718684e-01 0.000000e+00)
0.174017      	(0.000000e+00 -8.720440e-01 0.000000e+00)
0.174036      	(0.000000e+00 -8.722195e-01 0.000000e+00)
0.174055      	(0.000000e+00 -8.723948e-01 0.000000e+00)
0.174075      	(0.000000e+00 -8.725701e-01 0.000000e+00)
0.174094      	(0.000000e+00 -8.727453e-01 0.000000e+00)
0.174113      	(0.000000e+00 -8.729198e-01 0.000000e+00)
0.174133      	(0.000000e+00 -8.730942e-01 0.000000e+00)
0.174152      	(0.000000e+00 -8.732685e-01 0.000000e+00)
0.174171      	(0.000000e+00 -8.734427e-01 0.000000e+00)
0.17419       	(0.000000e+00 -8.736168e-01 0.000000e+00)
0.17421       	(0.000000e+00 -8.737908e-01 0.000000e+00)
0.174229      	(0.000000e+00 -8.739648e-01 0.000000e+00)
0.174248      	(0.000000e+00 -8.741386e-01 0.000000e+00)
0.174268      	(0.000000e+00 -8.743124e-01 0.000000e+00)
0.174287      	(0.000000e+00 -8.744860e-01 0.000000e+00)
0.174306      	(0.000000e+00 -8.746595e-01 0.000000e+00)
0.174326      	(0.000000e+00 -8.748330e-01 0.000000e+00)
0.174345      	(0.000000e+00 -8.750064e-01 0.000000e+00)
0.174364      	(0.000000e+00 -8.751796e-01 0.000000e+00)
0.174383      	(0.000000e+00 -8.753528e-01 0.000000e+00)
0.174403      	(0.000000e+00 -8.755258e-01 0.000000e+00)
0.174422      	(0.000000e+00 -8.756982e-01 0.000000e+00)
0.174441      	(0.000000e+00 -8.758705e-01 0.000000e+00)
0.17446       	(0.000000e+00 -8.760427e-01 0.000000e+00)
0.17448       	(0.000000e+00 -8.762148e-01 0.000000e+00)
0.174499      	(0.000000e+00 -8.763868e-01 0.000000e+00)
0.174518      	(0.000000e+00 -8.765587e-01 0.000000e+00)
0.174537      	(0.000000e+00 -8.767305e-01 0.000000e+00)
0.174557      	(0.000000e+00 -8.769022e-01 0.000000e+00)
0.174576      	(0.000000e+00 -8.770738e-01 0.000000e+00)
0.174595      	(0.000000e+00 -8.772453e-01 0.000000e+00)
0.174614      	(0.000000e+00 -8.774167e-01 0.000000e+00)
0.174634      	(0.000000e+00 -8.775880e-01 0.000000e+00)
0.174653      	(0.000000e+00 -8.777593e-01 0.000000e+00)
0.174672      	(0.000000e+00 -8.779304e-01 0.000000e+00)
0.174691      	(0.000000e+00 -8.781014e-01 0.000000e+00)
0.174711      	(0.000000e+00 -8.782724e-01 0.000000e+00)
0.17473       	(0.000000e+00 -8.784432e-01 0.000000e+00)
0.174749      	(0.000000e+00 -8.786133e-01 0.000000e+00)
0.174768      	(0.000000e+00 -8.787834e-01 0.000000e+00)
0.174787      	(0.000000e+00 -8.789533e-01 0.000000e+00)
0.174806      	(0.000000e+00 -8.791231e-01 0.000000e+00)
0.174826      	(0.000000e+00 -8.792928e-01 0.000000e+00)
0.174845      	(0.000000e+00 -8.794625e-01 0.000000e+00)
0.174864      	(0.000000e+00 -8.796320e-01 0.000000e+00)
0.174883      	(0.000000e+00 -8.798015e-01 0.000000e+00)
0.174902      	(0.000000e+00 -8.799708e-01 0.000000e+00)
0.174921      	(0.000000e+00 -8.801401e-01 0.000000e+00)
0.174941      	(0.000000e+00 -8.803092e-01 0.000000e+00)
0.17496       	(0.000000e+00 -8.804783e-01 0.000000e+00)
0.174979      	(0.000000e+00 -8.806473e-01 0.000000e+00)
0.174998      	(0.000000e+00 -8.808161e-01 0.000000e+00)
0.175017      	(0.000000e+00 -8.809849e-01 0.000000e+00)
0.175036      	(0.000000e+00 -8.811536e-01 0.000000e+00)
0.175056      	(0.000000e+00 -8.813221e-01 0.000000e+00)
0.175075      	(0.000000e+00 -8.814906e-01 0.000000e+00)
0.175094      	(0.000000e+00 -8.816590e-01 0.000000e+00)
0.175113      	(0.000000e+00 -8.818266e-01 0.000000e+00)
0.175132      	(0.000000e+00 -8.819942e-01 0.000000e+00)
0.175151      	(0.000000e+00 -8.821616e-01 0.000000e+00)
0.17517       	(0.000000e+00 -8.823289e-01 0.000000e+00)
0.175189      	(0.000000e+00 -8.824962e-01 0.000000e+00)
0.175208      	(0.000000e+00 -8.826633e-01 0.000000e+00)
0.175228      	(0.000000e+00 -8.828304e-01 0.000000e+00)
0.175247      	(0.000000e+00 -8.829973e-01 0.000000e+00)
0.175266      	(0.000000e+00 -8.831642e-01 0.000000e+00)
0.175285      	(0.000000e+00 -8.833309e-01 0.000000e+00)
0.175304      	(0.000000e+00 -8.834976e-01 0.000000e+00)
0.175323      	(0.000000e+00 -8.836641e-01 0.000000e+00)
0.175342      	(0.000000e+00 -8.838306e-01 0.000000e+00)
0.175361      	(0.000000e+00 -8.839970e-01 0.000000e+00)
0.17538       	(0.000000e+00 -8.841632e-01 0.000000e+00)
0.175399      	(0.000000e+00 -8.843294e-01 0.000000e+00)
0.175418      	(0.000000e+00 -8.844955e-01 0.000000e+00)
0.175438      	(0.000000e+00 -8.846614e-01 0.000000e+00)
0.175457      	(0.000000e+00 -8.848273e-01 0.000000e+00)
0.175476      	(0.000000e+00 -8.849931e-01 0.000000e+00)
0.175495      	(0.000000e+00 -8.851588e-01 0.000000e+00)
0.175514      	(0.000000e+00 -8.853237e-01 0.000000e+00)
0.175533      	(0.000000e+00 -8.854884e-01 0.000000e+00)
0.175552      	(0.000000e+00 -8.856531e-01 0.000000e+00)
0.175571      	(0.000000e+00 -8.858177e-01 0.000000e+00)
0.17559       	(0.000000e+00 -8.859822e-01 0.000000e+00)
0.175609      	(0.000000e+00 -8.861466e-01 0.000000e+00)
0.175628      	(0.000000e+00 -8.863109e-01 0.000000e+00)
0.175647      	(0.000000e+00 -8.864751e-01 0.000000e+00)
0.175666      	(0.000000e+00 -8.866392e-01 0.000000e+00)
0.175685      	(0.000000e+00 -8.868032e-01 0.000000e+00)
0.175704      	(0.000000e+00 -8.869671e-01 0.000000e+00)
0.175723      	(0.000000e+00 -8.871310e-01 0.000000e+00)
0.175742      	(0.000000e+00 -8.872947e-01 0.000000e+00)
0.175761      	(0.000000e+00 -8.874583e-01 0.000000e+00)
0.17578       	(0.000000e+00 -8.876218e-01 0.000000e+00)
0.175799      	(0.000000e+00 -8.877852e-01 0.000000e+00)
0.175818      	(0.000000e+00 -8.879485e-01 0.000000e+00)
0.175837      	(0.000000e+00 -8.881118e-01 0.000000e+00)
0.175856      	(0.000000e+00 -8.882749e-01 0.000000e+00)
0.175875      	(0.000000e+00 -8.884379e-01 0.000000e+00)
0.175894      	(0.000000e+00 -8.886008e-01 0.000000e+00)
0.175913      	(0.000000e+00 -8.887637e-01 0.000000e+00)
0.175932      	(0.000000e+00 -8.889256e-01 0.000000e+00)
0.175951      	(0.000000e+00 -8.890875e-01 0.000000e+00)
0.17597       	(0.000000e+00 -8.892493e-01 0.000000e+00)
0.175989      	(0.000000e+00 -8.894110e-01 0.000000e+00)
0.176008      	(0.000000e+00 -8.895726e-01 0.000000e+00)
0.176027      	(0.000000e+00 -8.897340e-01 0.000000e+00)
0.176045      	(0.000000e+00 -8.898954e-01 0.000000e+00)
0.176064      	(0.000000e+00 -8.900567e-01 0.000000e+00)
0.176083      	(0.000000e+00 -8.902179e-01 0.000000e+00)
0.176102      	(0.000000e+00 -8.903790e-01 0.000000e+00)
0.176121      	(0.000000e+00 -8.905400e-01 0.000000e+00)
0.17614       	(0.000000e+00 -8.907009e-01 0.000000e+00)
0.176159      	(0.000000e+00 -8.908617e-01 0.000000e+00)
0.176178      	(0.000000e+00 -8.910224e-01 0.000000e+00)
0.176197      	(0.000000e+00 -8.911830e-01 0.000000e+00)
0.176216      	(0.000000e+00 -8.913435e-01 0.000000e+00)
0.176235      	(0.000000e+00 -8.915039e-01 0.000000e+00)
0.176254      	(0.000000e+00 -8.916642e-01 0.000000e+00)
0.176272      	(0.000000e+00 -8.918244e-01 0.000000e+00)
0.176291      	(0.000000e+00 -8.919845e-01 0.000000e+00)
0.17631       	(0.000000e+00 -8.921445e-01 0.000000e+00)
0.176329      	(0.000000e+00 -8.923044e-01 0.000000e+00)
0.176348      	(0.000000e+00 -8.924643e-01 0.000000e+00)
0.176367      	(0.000000e+00 -8.926240e-01 0.000000e+00)
0.176386      	(0.000000e+00 -8.927836e-01 0.000000e+00)
0.176405      	(0.000000e+00 -8.929431e-01 0.000000e+00)
0.176424      	(0.000000e+00 -8.931017e-01 0.000000e+00)
0.176443      	(0.000000e+00 -8.932601e-01 0.000000e+00)
0.176461      	(0.000000e+00 -8.934185e-01 0.000000e+00)
0.17648       	(0.000000e+00 -8.935768e-01 0.000000e+00)
0.176499      	(0.000000e+00 -8.937350e-01 0.000000e+00)
0.176518      	(0.000000e+00 -8.938931e-01 0.000000e+00)
0.176537      	(0.000000e+00 -8.940511e-01 0.000000e+00)
0.176556      	(0.000000e+00 -8.942089e-01 0.000000e+00)
0.176574      	(0.000000e+00 -8.943667e-01 0.000000e+00)
0.176593      	(0.000000e+00 -8.945244e-01 0.000000e+00)
0.176612      	(0.000000e+00 -8.946820e-01 0.000000e+00)
0.176631      	(0.000000e+00 -8.948395e-01 0.000000e+00)
0.17665       	(0.000000e+00 -8.949969e-01 0.000000e+00)
0.176668      	(0.000000e+00 -8.951542e-01 0.000000e+00)
0.176687      	(0.000000e+00 -8.953114e-01 0.000000e+00)
0.176706      	(0.000000e+00 -8.954685e-01 0.000000e+00)
0.176725      	(0.000000e+00 -8.956255e-01 0.000000e+00)
0.176744      	(0.000000e+00 -8.957824e-01 0.000000e+00)
0.176763      	(0.000000e+00 -8.959392e-01 0.000000e+00)
0.176781      	(0.000000e+00 -8.960959e-01 0.000000e+00)
0.1768        	(0.000000e+00 -8.962525e-01 0.000000e+00)
0.176819      	(0.000000e+00 -8.964090e-01 0.000000e+00)
0.176838      	(0.000000e+00 -8.965654e-01 0.000000e+00)
0.176857      	(0.000000e+00 -8.967217e-01 0.000000e+00)
0.176875      	(0.000000e+00 -8.968779e-01 0.000000e+00)
0.176894      	(0.000000e+00 -8.970340e-01 0.000000e+00)
0.176913      	(0.000000e+00 -8.971900e-01 0.000000e+00)
0.176932      	(0.000000e+00 -8.973459e-01 0.000000e+00)
0.176951      	(0.000000e+00 -8.975017e-01 0.000000e+00)
0.176969      	(0.000000e+00 -8.976564e-01 0.000000e+00)
0.176988      	(0.000000e+00 -8.978110e-01 0.000000e+00)
0.177007      	(0.000000e+00 -8.979656e-01 0.000000e+00)
0.177026      	(0.000000e+00 -8.981200e-01 0.000000e+00)
0.177044      	(0.000000e+00 -8.982744e-01 0.000000e+00)
0.177063      	(0.000000e+00 -8.984286e-01 0.000000e+00)
0.177082      	(0.000000e+00 -8.985828e-01 0.000000e+00)
0.1771        	(0.000000e+00 -8.987368e-01 0.000000e+00)
0.177119      	(0.000000e+00 -8.988908e-01 0.000000e+00)
0.177138      	(0.000000e+00 -8.990446e-01 0.000000e+00)
0.177157      	(0.000000e+00 -8.991984e-01 0.000000e+00)
0.177175      	(0.000000e+00 -8.993520e-01 0.000000e+00)
0.177194      	(0.000000e+00 -8.995056e-01 0.000000e+00)
0.177213      	(0.000000e+00 -8.996590e-01 0.000000e+00)
0.177231      	(0.000000e+00 -8.998124e-01 0.000000e+00)
0.17725       	(0.000000e+00 -8.999656e-01 0.000000e+00)
0.177269      	(0.000000e+00 -9.001188e-01 0.000000e+00)
0.177288      	(0.000000e+00 -9.002718e-01 0.000000e+00)
0.177306      	(0.000000e+00 -9.004248e-01 0.000000e+00)
0.177325      	(0.000000e+00 -9.005777e-01 0.000000e+00)
0.177344      	(0.000000e+00 -9.007304e-01 0.000000e+00)
0.177362      	(0.000000e+00 -9.008831e-01 0.000000e+00)
0.177381      	(0.000000e+00 -9.010356e-01 0.000000e+00)
0.1774        	(0.000000e+00 -9.011881e-01 0.000000e+00)
0.177418      	(0.000000e+00 -9.013404e-01 0.000000e+00)
0.177437      	(0.000000e+00 -9.014927e-01 0.000000e+00)
0.177456      	(0.000000e+00 -9.016448e-01 0.000000e+00)
0.177475      	(0.000000e+00 -9.017969e-01 0.000000e+00)
0.177493      	(0.000000e+00 -9.019488e-01 0.000000e+00)
0.177512      	(0.000000e+00 -9.021007e-01 0.000000e+00)
0.177531      	(0.000000e+00 -9.022524e-01 0.000000e+00)
0.177549      	(0.000000e+00 -9.024041e-01 0.000000e+00)
0.177568      	(0.000000e+00 -9.025556e-01 0.000000e+00)
0.177587      	(0.000000e+00 -9.027070e-01 0.000000e+00)
0.177606      	(0.000000e+00 -9.028584e-01 0.000000e+00)
0.177624      	(0.000000e+00 -9.030096e-01 0.000000e+00)
0.177643      	(0.000000e+00 -9.031596e-01 0.000000e+00)
0.177661      	(0.000000e+00 -9.033095e-01 0.000000e+00)
0.17768       	(0.000000e+00 -9.034592e-01 0.000000e+00)
0.177698      	(0.000000e+00 -9.036089e-01 0.000000e+00)
0.177717      	(0.000000e+00 -9.037584e-01 0.000000e+00)
0.177736      	(0.000000e+00 -9.039079e-01 0.000000e+00)
0.177754      	(0.000000e+00 -9.040573e-01 0.000000e+00)
0.177773      	(0.000000e+00 -9.042065e-01 0.000000e+00)
0.177791      	(0.000000e+00 -9.043557e-01 0.000000e+00)
0.17781       	(0.000000e+00 -9.045048e-01 0.000000e+00)
0.177828      	(0.000000e+00 -9.046537e-01 0.000000e+00)
0.177847      	(0.000000e+00 -9.048026e-01 0.000000e+00)
0.177866      	(0.000000e+00 -9.049514e-01 0.000000e+00)
0.177884      	(0.000000e+00 -9.051000e-01 0.000000e+00)
0.177903      	(0.000000e+00 -9.052486e-01 0.000000e+00)
0.177921      	(0.000000e+00 -9.053970e-01 0.000000e+00)
0.17794       	(0.000000e+00 -9.055454e-01 0.000000e+00)
0.177958      	(0.000000e+00 -9.056937e-01 0.000000e+00)
0.177977      	(0.000000e+00 -9.058418e-01 0.000000e+00)
0.177995      	(0.000000e+00 -9.059899e-01 0.000000e+00)
0.178014      	(0.000000e+00 -9.061378e-01 0.000000e+00)
0.178033      	(0.000000e+00 -9.062857e-01 0.000000e+00)
0.178051      	(0.000000e+00 -9.064335e-01 0.000000e+00)
0.17807       	(0.000000e+00 -9.065811e-01 0.000000e+00)
0.178088      	(0.000000e+00 -9.067287e-01 0.000000e+00)
0.178107      	(0.000000e+00 -9.068761e-01 0.000000e+00)
0.178125      	(0.000000e+00 -9.070235e-01 0.000000e+00)
0.178144      	(0.000000e+00 -9.071707e-01 0.000000e+00)
0.178162      	(0.000000e+00 -9.073179e-01 0.000000e+00)
0.178181      	(0.000000e+00 -9.074649e-01 0.000000e+00)
0.1782        	(0.000000e+00 -9.076119e-01 0.000000e+00)
0.178218      	(0.000000e+00 -9.077587e-01 0.000000e+00)
0.178237      	(0.000000e+00 -9.079055e-01 0.000000e+00)
0.178255      	(0.000000e+00 -9.080521e-01 0.000000e+00)
0.178274      	(0.000000e+00 -9.081987e-01 0.000000e+00)
0.178292      	(0.000000e+00 -9.083451e-01 0.000000e+00)
0.178311      	(0.000000e+00 -9.084915e-01 0.000000e+00)
0.17833       	(0.000000e+00 -9.086377e-01 0.000000e+00)
0.178348      	(0.000000e+00 -9.087838e-01 0.000000e+00)
0.178367      	(0.000000e+00 -9.089299e-01 0.000000e+00)
0.178385      	(0.000000e+00 -9.090758e-01 0.000000e+00)
0.178404      	(0.000000e+00 -9.092216e-01 0.000000e+00)
0.178422      	(0.000000e+00 -9.093674e-01 0.000000e+00)
0.178441      	(0.000000e+00 -9.095130e-01 0.000000e+00)
0.178459      	(0.000000e+00 -9.096585e-01 0.000000e+00)
0.178478      	(0.000000e+00 -9.098039e-01 0.000000e+00)
0.178497      	(0.000000e+00 -9.099493e-01 0.000000e+00)
0.178515      	(0.000000e+00 -9.100945e-01 0.000000e+00)
0.178533      	(0.000000e+00 -9.102378e-01 0.000000e+00)
0.178552      	(0.000000e+00 -9.103810e-01 0.000000e+00)
0.17857       	(0.000000e+00 -9.105242e-01 0.000000e+00)
0.178588      	(0.000000e+00 -9.106672e-01 0.000000e+00)
0.178607      	(0.000000e+00 -9.108101e-01 0.000000e+00)
0.178625      	(0.000000e+00 -9.109529e-01 0.000000e+00)
0.178643      	(0.000000e+00 -9.110957e-01 0.000000e+00)
0.178662      	(0.000000e+00 -9.112383e-01 0.000000e+00)
0.17868       	(0.000000e+00 -9.113808e-01 0.000000e+00)
0.178698      	(0.000000e+00 -9.115232e-01 0.000000e+00)
0.178717      	(0.000000e+00 -9.116656e-01 0.000000e+00)
0.178735      	(0.000000e+00 -9.118078e-01 0.000000e+00)
0.178753      	(0.000000e+00 -9.119499e-01 0.000000e+00)
0.178772      	(0.000000e+00 -9.120920e-01 0.000000e+00)
0.17879       	(0.000000e+00 -9.122339e-01 0.000000e+00)
0.178808      	(0.000000e+00 -9.123757e-01 0.000000e+00)
0.178827      	(0.000000e+00 -9.125174e-01 0.000000e+00)
0.178845      	(0.000000e+00 -9.126590e-01 0.000000e+00)
0.178863      	(0.000000e+00 -9.128006e-01 0.000000e+00)
0.178882      	(0.000000e+00 -9.129420e-01 0.000000e+00)
0.1789        	(0.000000e+00 -9.130833e-01 0.000000e+00)
0.178918      	(0.000000e+00 -9.132245e-01 0.000000e+00)
0.178937      	(0.000000e+00 -9.133656e-01 0.000000e+00)
0.178955      	(0.000000e+00 -9.135067e-01 0.000000e+00)
0.178973      	(0.000000e+00 -9.136476e-01 0.000000e+00)
0.178992      	(0.000000e+00 -9.137884e-01 0.000000e+00)
0.17901       	(0.000000e+00 -9.139291e-01 0.000000e+00)
0.179028      	(0.000000e+00 -9.140697e-01 0.000000e+00)
0.179047      	(0.000000e+00 -9.142102e-01 0.000000e+00)
0.179065      	(0.000000e+00 -9.143506e-01 0.000000e+00)
0.179083      	(0.000000e+00 -9.144910e-01 0.000000e+00)
0.179102      	(0.000000e+00 -9.146312e-01 0.000000e+00)
0.17912       	(0.000000e+00 -9.147713e-01 0.000000e+00)
0.179138      	(0.000000e+00 -9.149113e-01 0.000000e+00)
0.179157      	(0.000000e+00 -9.150512e-01 0.000000e+00)
0.179175      	(0.000000e+00 -9.151910e-01 0.000000e+00)
0.179193      	(0.000000e+00 -9.153307e-01 0.000000e+00)
0.179212      	(0.000000e+00 -9.154703e-01 0.000000e+00)
0.17923       	(0.000000e+00 -9.156098e-01 0.000000e+00)
0.179248      	(0.000000e+00 -9.157492e-01 0.000000e+00)
0.179267      	(0.000000e+00 -9.158885e-01 0.000000e+00)
0.179285      	(0.000000e+00 -9.160276e-01 0.000000e+00)
0.179303      	(0.000000e+00 -9.161667e-01 0.000000e+00)
0.179322      	(0.000000e+00 -9.163057e-01 0.000000e+00)
0.17934       	(0.000000e+00 -9.164446e-01 0.000000e+00)
0.179358      	(0.000000e+00 -9.165834e-01 0.000000e+00)
0.179377      	(0.000000e+00 -9.167221e-01 0.000000e+00)
0.179395      	(0.000000e+00 -9.168606e-01 0.000000e+00)
0.179413      	(0.000000e+00 -9.169991e-01 0.000000e+00)
0.179432      	(0.000000e+00 -9.171375e-01 0.000000e+00)
0.17945       	(0.000000e+00 -9.172758e-01 0.000000e+00)
0.179468      	(0.000000e+00 -9.174139e-01 0.000000e+00)
0.179487      	(0.000000e+00 -9.175520e-01 0.000000e+00)
0.179505      	(0.000000e+00 -9.176900e-01 0.000000e+00)
0.179523      	(0.000000e+00 -9.178278e-01 0.000000e+00)
0.179542      	(0.000000e+00 -9.179656e-01 0.000000e+00)
0.17956       	(0.000000e+00 -9.181032e-01 0.000000e+00)
0.179578      	(0.000000e+00 -9.182408e-01 0.000000e+00)
0.179597      	(0.000000e+00 -9.183782e-01 0.000000e+00)
0.179615      	(0.000000e+00 -9.185156e-01 0.000000e+00)
0.179633      	(0.000000e+00 -9.186528e-01 0.000000e+00)
0.179652      	(0.000000e+00 -9.187900e-01 0.000000e+00)
0.17967       	(0.000000e+00 -9.189270e-01 0.000000e+00)
0.179688      	(0.000000e+00 -9.190639e-01 0.000000e+00)
0.179707      	(0.000000e+00 -9.192008e-01 0.000000e+00)
0.179725      	(0.000000e+00 -9.193375e-01 0.000000e+00)
0.179743      	(0.000000e+00 -9.194741e-01 0.000000e+00)
0.179762      	(0.000000e+00 -9.196107e-01 0.000000e+00)
0.17978       	(0.000000e+00 -9.197471e-01 0.000000e+00)
0.179798      	(0.000000e+00 -9.198834e-01 0.000000e+00)
0.179817      	(0.000000e+00 -9.200196e-01 0.000000e+00)
0.179835      	(0.000000e+00 -9.201557e-01 0.000000e+00)
0.179853      	(0.000000e+00 -9.202917e-01 0.000000e+00)
0.179872      	(0.000000e+00 -9.204276e-01 0.000000e+00)
0.17989       	(0.000000e+00 -9.205634e-01 0.000000e+00)
0.179908      	(0.000000e+00 -9.206991e-01 0.000000e+00)
0.179927      	(0.000000e+00 -9.208347e-01 0.000000e+00)
0.179945      	(0.000000e+00 -9.209702e-01 0.000000e+00)
0.179963      	(0.000000e+00 -9.211056e-01 0.000000e+00)
0.179982      	(0.000000e+00 -9.212408e-01 0.000000e+00)
0.18          	(0.000000e+00 -9.213760e-01 0.000000e+00)
0.180018      	(0.000000e+00 -9.215110e-01 0.000000e+00)
0.180037      	(0.000000e+00 -9.216458e-01 0.000000e+00)
0.180055      	(0.000000e+00 -9.217805e-01 0.000000e+00)
0.180073      	(0.000000e+00 -9.219152e-01 0.000000e+00)
0.180092      	(0.000000e+00 -9.220497e-01 0.000000e+00)
0.18011       	(0.000000e+00 -9.221841e-01 0.000000e+00)
0.180128      	(0.000000e+00 -9.223182e-01 0.000000e+00)
0.180146      	(0.000000e+00 -9.224522e-01 0.000000e+00)
0.180165      	(0.000000e+00 -9.225861e-01 0.000000e+00)
0.180183      	(0.000000e+00 -9.227198e-01 0.000000e+00)
0.180201      	(0.000000e+00 -9.228535e-01 0.000000e+00)
0.18022       	(0.000000e+00 -9.229870e-01 0.000000e+00)
0.180238      	(0.000000e+00 -9.231205e-01 0.000000e+00)
0.180256      	(0.000000e+00 -9.232538e-01 0.000000e+00)
0.180274      	(0.000000e+00 -9.233871e-01 0.000000e+00)
0.180293      	(0.000000e+00 -9.235202e-01 0.000000e+00)
0.180311      	(0.000000e+00 -9.236533e-01 0.000000e+00)
0.180329      	(0.000000e+00 -9.237862e-01 0.000000e+00)
0.180348      	(0.000000e+00 -9.239190e-01 0.000000e+00)
0.180366      	(0.000000e+00 -9.240515e-01 0.000000e+00)
0.180384      	(0.000000e+00 -9.241839e-01 0.000000e+00)
0.180402      	(0.000000e+00 -9.243161e-01 0.000000e+00)
0.180421      	(0.000000e+00 -9.244483e-01 0.000000e+00)
0.180439      	(0.000000e+00 -9.245803e-01 0.000000e+00)
0.180457      	(0.000000e+00 -9.247123e-01 0.000000e+00)
0.180475      	(0.000000e+00 -9.248441e-01 0.000000e+00)
0.180494      	(0.000000e+00 -9.249759e-01 0.000000e+00)
0.180512      	(0.000000e+00 -9.251075e-01 0.000000e+00)
0.18053       	(0.000000e+00 -9.252390e-01 0.000000e+00)
0.180548      	(0.000000e+00 -9.253705e-01 0.000000e+00)
0.180567      	(0.000000e+00 -9.255018e-01 0.000000e+00)
0.180585      	(0.000000e+00 -9.256330e-01 0.000000e+00)
0.180603      	(0.000000e+00 -9.257639e-01 0.000000e+00)
0.180621      	(0.000000e+00 -9.258946e-01 0.000000e+00)
0.180639      	(0.000000e+00 -9.260253e-01 0.000000e+00)
0.180658      	(0.000000e+00 -9.261558e-01 0.000000e+00)
0.180676      	(0.000000e+00 -9.262863e-01 0.000000e+00)
0.180694      	(0.000000e+00 -9.264166e-01 0.000000e+00)
0.180712      	(0.000000e+00 -9.265468e-01 0.000000e+00)
0.18073       	(0.000000e+00 -9.266770e-01 0.000000e+00)
0.180749      	(0.000000e+00 -9.268070e-01 0.000000e+00)
0.180767      	(0.000000e+00 -9.269369e-01 0.000000e+00)
0.180785      	(0.000000e+00 -9.270667e-01 0.000000e+00)
0.180803      	(0.000000e+00 -9.271964e-01 0.000000e+00)
0.180821      	(0.000000e+00 -9.273260e-01 0.000000e+00)
0.18084       	(0.000000e+00 -9.274555e-01 0.000000e+00)
0.180858      	(0.000000e+00 -9.275847e-01 0.000000e+00)
0.180876      	(0.000000e+00 -9.277137e-01 0.000000e+00)
0.180894      	(0.000000e+00 -9.278427e-01 0.000000e+00)
0.180912      	(0.000000e+00 -9.279715e-01 0.000000e+00)
0.180931      	(0.000000e+00 -9.281002e-01 0.000000e+00)
0.180949      	(0.000000e+00 -9.282288e-01 0.000000e+00)
0.180967      	(0.000000e+00 -9.283573e-01 0.000000e+00)
0.180985      	(0.000000e+00 -9.284857e-01 0.000000e+00)
0.181003      	(0.000000e+00 -9.286140e-01 0.000000e+00)
0.181021      	(0.000000e+00 -9.287422e-01 0.000000e+00)
0.18104       	(0.000000e+00 -9.288703e-01 0.000000e+00)
0.181058      	(0.000000e+00 -9.289983e-01 0.000000e+00)
0.181076      	(0.000000e+00 -9.291262e-01 0.000000e+00)
0.181094      	(0.000000e+00 -9.292540e-01 0.000000e+00)
0.181112      	(0.000000e+00 -9.293814e-01 0.000000e+00)
0.18113       	(0.000000e+00 -9.295087e-01 0.000000e+00)
0.181149      	(0.000000e+00 -9.296359e-01 0.000000e+00)
0.181167      	(0.000000e+00 -9.297630e-01 0.000000e+00)
0.181185      	(0.000000e+00 -9.298900e-01 0.000000e+00)
0.181203      	(0.000000e+00 -9.300169e-01 0.000000e+00)
0.181221      	(0.000000e+00 -9.301436e-01 0.000000e+00)
0.181239      	(0.000000e+00 -9.302703e-01 0.000000e+00)
0.181257      	(0.000000e+00 -9.303969e-01 0.000000e+00)
0.181276      	(0.000000e+00 -9.305233e-01 0.000000e+00)
0.181294      	(0.000000e+00 -9.306497e-01 0.000000e+00)
0.181312      	(0.000000e+00 -9.307760e-01 0.000000e+00)
0.18133       	(0.000000e+00 -9.309021e-01 0.000000e+00)
0.181348      	(0.000000e+00 -9.310281e-01 0.000000e+00)
0.181366      	(0.000000e+00 -9.311541e-01 0.000000e+00)
0.181384      	(0.000000e+00 -9.312797e-01 0.000000e+00)
0.181402      	(0.000000e+00 -9.314051e-01 0.000000e+00)
0.181421      	(0.000000e+00 -9.315305e-01 0.000000e+00)
0.181439      	(0.000000e+00 -9.316557e-01 0.000000e+00)
0.181457      	(0.000000e+00 -9.317809e-01 0.000000e+00)
0.181475      	(0.000000e+00 -9.319059e-01 0.000000e+00)
0.181493      	(0.000000e+00 -9.320309e-01 0.000000e+00)
0.181511      	(0.000000e+00 -9.321557e-01 0.000000e+00)
0.181529      	(0.000000e+00 -9.322804e-01 0.000000e+00)
0.181547      	(0.000000e+00 -9.324050e-01 0.000000e+00)
0.181565      	(0.000000e+00 -9.325296e-01 0.000000e+00)
0.181583      	(0.000000e+00 -9.326540e-01 0.000000e+00)
0.181602      	(0.000000e+00 -9.327783e-01 0.000000e+00)
0.18162       	(0.000000e+00 -9.329025e-01 0.000000e+00)
